,최초승차역ID,최종하차역ID,총통행거리,이용량,이비카드정류장ID_승차,정류소명_승차,표준정류장ID_승차,WGS84위도_승차,WGS84경도_승차,이비카드정류장ID_하차,정류소명_하차,표준정류장ID_하차,WGS84위도_하차,WGS84경도_하차,직선거리
322555,4130545.0,4130554.0,1930,3,4130545.0,근영심포니아파트,233000938.0,37.1334333,127.0269,4130554.0,아랫머드내.신동아자동차학원,233001014.0,37.1266833,127.00705,1.91313
322556,4130545.0,4170898.0,9550,1,4130545.0,근영심포니아파트,233000938.0,37.1334333,127.0269,4170898.0,백토리상공회의소,233001389.0,37.1306833,126.93026670000002,8.57197
322558,4130546.0,4130346.0,8200,1,4130546.0,도투락입구,233000041.0,37.13285,127.0253667,4130346.0,관리고개,233001020.0,37.1341833,126.94055,7.5203
322593,4130550.0,4105649.0,9110,1,4130550.0,제기리구주제약,233000939.0,37.1300667,127.0178,4105649.0,상록하늘채,233001956.0,37.1311167,126.9252167,8.20847
322594,4130550.0,4116269.0,9360,2,4130550.0,제기리구주제약,233000939.0,37.1300667,127.0178,4116269.0,향남홈플러스,233002360.0,37.1315833,126.9223833,8.46048
322597,4130550.0,4130227.0,2060,3,4130550.0,제기리구주제약,233000939.0,37.1300667,127.0178,4130227.0,부처내,233000946.0,37.1227833,126.9967,2.03844
322598,4130550.0,4130341.0,6410,1,4130550.0,제기리구주제약,233000939.0,37.1300667,127.0178,4130341.0,동오사거리,233000635.0,37.1310833,126.9515,5.87868
322599,4130550.0,4130354.0,10320,5,4130550.0,제기리구주제약,233000939.0,37.1300667,127.0178,4130354.0,화성중앙병원.발안초등학교,233001026.0,37.1311833,126.9115,9.42446
322600,4130550.0,4130554.0,1040,1,4130550.0,제기리구주제약,233000939.0,37.1300667,127.0178,4130554.0,아랫머드내.신동아자동차학원,233001014.0,37.1266833,127.00705,1.0246
322601,4130550.0,4199453.0,11010,1,4130550.0,제기리구주제약,233000939.0,37.1300667,127.0178,4199453.0,신리앞,233001823.0,37.1632167,126.9780333,5.10004
322697,4130553.0,4105649.0,8630,1,4130553.0,윗머드내.평화약국,233001012.0,37.1291,127.0125833,4105649.0,상록하늘채,233001956.0,37.1311167,126.9252167,7.74847
322698,4130553.0,4116269.0,8880,3,4130553.0,윗머드내.평화약국,233001012.0,37.1291,127.0125833,4116269.0,향남홈플러스,233002360.0,37.1315833,126.9223833,8.00115
322699,4130553.0,4117349.0,15364,1,4130553.0,윗머드내.평화약국,233001012.0,37.1291,127.0125833,4117349.0,하길중학교,233002416.0,37.11285,126.9081167,9.4369
322700,4130553.0,4130227.0,1580,3,4130553.0,윗머드내.평화약국,233001012.0,37.1291,127.0125833,4130227.0,부처내,233000946.0,37.1227833,126.9967,1.57362
322701,4130553.0,4130331.0,3390,2,4130553.0,윗머드내.평화약국,233001012.0,37.1291,127.0125833,4130331.0,갈천리,233000038.0,37.1248667,126.97696670000002,3.19251
322702,4130553.0,4130354.0,9840,4,4130553.0,윗머드내.평화약국,233001012.0,37.1291,127.0125833,4130354.0,화성중앙병원.발안초등학교,233001026.0,37.1311833,126.9115,8.96423
322703,4130553.0,4170492.0,3970,1,4130553.0,윗머드내.평화약국,233001012.0,37.1291,127.0125833,4170492.0,송곡리입구,233002119.0,37.1266167,126.9712167,3.67772
322704,4130554.0,4116269.0,8320,2,4130554.0,아랫머드내.신동아자동차학원,233001014.0,37.1266833,127.00705,4116269.0,향남홈플러스,233002360.0,37.1315833,126.9223833,7.52572
322706,4130554.0,4130227.0,1020,2,4130554.0,아랫머드내.신동아자동차학원,233001014.0,37.1266833,127.00705,4130227.0,부처내,233000946.0,37.1227833,126.9967,1.01493
322707,4130554.0,4130346.0,6420,1,4130554.0,아랫머드내.신동아자동차학원,233001014.0,37.1266833,127.00705,4130346.0,관리고개,233001020.0,37.1341833,126.94055,5.95403
322708,4130554.0,4130354.0,9280,3,4130554.0,아랫머드내.신동아자동차학원,233001014.0,37.1266833,127.00705,4130354.0,화성중앙병원.발안초등학교,233001026.0,37.1311833,126.9115,8.4856
322709,4130554.0,4170492.0,3410,1,4130554.0,아랫머드내.신동아자동차학원,233001014.0,37.1266833,127.00705,4170492.0,송곡리입구,233002119.0,37.1266167,126.9712167,3.17685
322710,4130554.0,4170960.0,15310,1,4130554.0,아랫머드내.신동아자동차학원,233001014.0,37.1266833,127.00705,4170960.0,구장사거리앞,233002052.0,37.16975,126.89335,11.15728
322721,4130555.0,4100048.0,13370,1,4130555.0,아랫머드내.신동아자동차학원,233001013.0,37.1264833,127.0072167,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,8.98155
322722,4130555.0,4100051.0,14080,1,4130555.0,아랫머드내.신동아자동차학원,233001013.0,37.1264833,127.0072167,4100051.0,동부출장소.병점초등학교,233000708.0,37.2088,127.0344333,9.46556
322738,4130555.0,4130544.0,2120,1,4130555.0,아랫머드내.신동아자동차학원,233001013.0,37.1264833,127.0072167,4130544.0,덕절리,214000744.0,37.1340167,127.0289333,2.09956
322782,4131032.0,4100051.0,14340,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4100051.0,동부출장소.병점초등학교,233000708.0,37.2088,127.0344333,7.21748
322783,4131032.0,4100051.0,14810,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4100051.0,동부출장소.병점초등학교,233000708.0,37.2088,127.0344333,7.21748
322784,4131032.0,4100051.0,15140,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4100051.0,동부출장소.병점초등학교,233000708.0,37.2088,127.0344333,7.21748
322801,4131032.0,4102925.0,23690,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4102925.0,화성시청,233000189.0,37.19835,126.82845,11.32305
322847,4131032.0,4117316.0,3680,4,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4117316.0,수영오거리.방송통신대입구,233000783.0,37.23695,126.962,2.19146
322848,4131032.0,4117316.0,3920,2,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4117316.0,수영오거리.방송통신대입구,233000783.0,37.23695,126.962,2.19146
322849,4131032.0,4117318.0,2190,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4117318.0,대진화학,233000784.0,37.2254333,126.95418329999998,0.7883
322854,4131032.0,4117353.0,13010,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4117353.0,주공아파트,233000524.0,37.1304833,126.8999667,10.87304
322855,4131032.0,4117353.0,13213,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4117353.0,주공아파트,233000524.0,37.1304833,126.8999667,10.87304
322860,4131032.0,4120516.0,14300,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4120516.0,향남주공1.2단지,233002411.0,37.1188167,126.91585,11.56758
322861,4131032.0,4120516.0,14970,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4120516.0,향남주공1.2단지,233002411.0,37.1188167,126.91585,11.56758
322869,4131032.0,4130349.0,27780,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4130349.0,향남읍사무소,233001023.0,37.1315333,126.91975,10.11443
322870,4131032.0,4130392.0,24570,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4130392.0,대광아파트,233000191.0,37.1942667,126.8340333,10.94112
322878,4131032.0,4170417.0,22410,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4170417.0,현대아파트,233001747.0,37.1971333,126.8241333,11.7247
322879,4131032.0,4170805.0,11790,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4170805.0,발안초등학교,233000632.0,37.1310333,126.9121667,10.38679
322887,4131032.0,4198442.0,11340,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4198442.0,KEB하나은행발안지점,233001934.0,37.1333667,126.9107833,10.18988
322889,4131032.0,4199068.0,21830,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4199068.0,상봉초등학교,233001610.0,37.2182333,126.9539667,0.01857
322890,4131032.0,4199074.0,160,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4199074.0,동문아파트.협성대학교.봉담중고교,233001617.0,37.2174167,126.9524,0.16281
322891,4131032.0,4199616.0,13150,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4199616.0,대방노블랜드.풍림아이원,233001852.0,37.1303167,126.9270833,10.07134
322892,4131032.0,4199616.0,13180,1,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,4199616.0,대방노블랜드.풍림아이원,233001852.0,37.1303167,126.9270833,10.07134
322904,4131033.0,4102891.0,7264,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4102891.0,우림아파트,233000766.0,37.20565,126.80613329999998,13.03237
322905,4131033.0,4102921.0,1230,4,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4102921.0,주공5단지,233002041.0,37.2148333,126.96345,1.00251
322906,4131033.0,4102921.0,1430,11,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4102921.0,주공5단지,233002041.0,37.2148333,126.96345,1.00251
322908,4131033.0,4108007.0,11990,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4108007.0,병점화남아파트,233000641.0,37.21196670000001,127.03755,7.54899
322909,4131033.0,4108007.0,12514,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4108007.0,병점화남아파트,233000641.0,37.21196670000001,127.03755,7.54899
322910,4131033.0,4108007.0,13500,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4108007.0,병점화남아파트,233000641.0,37.21196670000001,127.03755,7.54899
322912,4131033.0,4116178.0,2190,24,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116178.0,아이파크정문,233002371.0,37.21385,126.9706,1.64275
322913,4131033.0,4116178.0,2390,28,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116178.0,아이파크정문,233002371.0,37.21385,126.9706,1.64275
322915,4131033.0,4116665.0,5130,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116665.0,남산공단입구,233000607.0,37.1989833,126.9843,3.47184
322916,4131033.0,4116665.0,5820,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116665.0,남산공단입구,233000607.0,37.1989833,126.9843,3.47184
322917,4131033.0,4116667.0,4210,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116667.0,그린피아호텔,233000608.0,37.2034333,126.98278329999998,3.0893
322918,4131033.0,4116667.0,5090,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116667.0,그린피아호텔,233000608.0,37.2034333,126.98278329999998,3.0893
322919,4131033.0,4116669.0,4610,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116669.0,융건릉,233000585.0,37.2078167,126.98883329999998,3.38087
322920,4131033.0,4116671.0,3310,24,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116671.0,수원대학교,233000576.0,37.2141667,126.97915,2.37991
322921,4131033.0,4116671.0,3510,21,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116671.0,수원대학교,233000576.0,37.2141667,126.97915,2.37991
322922,4131033.0,4116676.0,680,26,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116676.0,동일하이빌.화성고용센터,233001658.0,37.2163833,126.9583,0.51819
322923,4131033.0,4116678.0,3750,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116678.0,신일해피트리1차,233000596.0,37.2224667,126.97393329999998,1.97671
322924,4131033.0,4116678.0,4430,3,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116678.0,신일해피트리1차,233000596.0,37.2224667,126.97393329999998,1.97671
322925,4131033.0,4116678.0,4630,3,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116678.0,신일해피트리1차,233000596.0,37.2224667,126.97393329999998,1.97671
322926,4131033.0,4116680.0,4890,2,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116680.0,우림그린빌리지,233000595.0,37.22455,126.9724333,1.93425
322927,4131033.0,4116687.0,6690,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116687.0,수영오거리.방송통신대입구,233000001.0,37.2377167,126.9624,2.42971
322928,4131033.0,4116688.0,6060,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116688.0,용주사,233000584.0,37.2105833,127.00521670000002,4.72209
322929,4131033.0,4116689.0,6480,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116689.0,우남블루존아파트,233000583.0,37.2096667,127.0092,5.08675
322930,4131033.0,4116690.0,6110,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116690.0,남수원현대아파트,233000582.0,37.2071,127.0106,5.26325
322931,4131033.0,4116691.0,7264,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116691.0,안녕농협삼거리,233000581.0,37.2052167,127.0147,5.66444
322932,4131033.0,4116691.0,7430,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4116691.0,안녕농협삼거리,233000581.0,37.2052167,127.0147,5.66444
322935,4131033.0,4117306.0,970,18,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4117306.0,동화휴먼시아2단지,233002016.0,37.2175,126.9598333,0.64378
322936,4131033.0,4117346.0,3885,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4117346.0,안녕4통,233002233.0,37.2123,126.9829,2.74341
322937,4131033.0,4117367.0,6447,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4117367.0,신한미지엔아파트앞,233000645.0,37.1999167,127.0086,5.32615
322939,4131033.0,4119352.0,5720,2,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4119352.0,남산공단입구,233002331.0,37.19835,126.9843667,3.51839
322946,4131033.0,4119416.0,1860,18,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4119416.0,임광그대가3단지,233002245.0,37.2159333,126.9691167,1.47356
322947,4131033.0,4119416.0,2060,22,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4119416.0,임광그대가3단지,233002245.0,37.2159333,126.9691167,1.47356
322948,4131033.0,4119429.0,2430,36,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4119429.0,신명아파트,233002255.0,37.21355,126.97335,1.88746
322949,4131033.0,4119429.0,2630,42,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4119429.0,신명아파트,233002255.0,37.21355,126.97335,1.88746
322950,4131033.0,4119432.0,510,4,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4119432.0,신동아파밀리에,233000953.0,37.2203667,126.95676670000002,0.50332
322955,4131033.0,4120750.0,9100,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4120750.0,롯데시네마,233002403.0,37.21425,127.0426333,7.98282
322956,4131033.0,4120750.0,13236,2,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4120750.0,롯데시네마,233002403.0,37.21425,127.0426333,7.98282
322959,4131033.0,4130061.0,440,2,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4130061.0,동일하이빌.상봉초등학교,233002086.0,37.2176833,126.9561,0.31552
322960,4131033.0,4130338.0,4059,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4130338.0,봉담택지지구,233002087.0,37.2199,126.9535,0.2989
322961,4131033.0,4131032.0,1701,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4131032.0,상봉초등학교,233001660.0,37.21835,126.95381670000002,0.15954
322962,4131033.0,4131034.0,4254,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4131034.0,중심상가.화성고용센터,233001659.0,37.2161,126.9591167,0.59558
322963,4131033.0,4170269.0,5993,2,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4170269.0,청광아파트,233002333.0,37.1981833,126.98581670000002,3.63282
322964,4131033.0,4170269.0,6050,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4170269.0,청광아파트,233002333.0,37.1981833,126.98581670000002,3.63282
322965,4131033.0,4170269.0,6553,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4170269.0,청광아파트,233002333.0,37.1981833,126.98581670000002,3.63282
322967,4131033.0,4170825.0,1080,1,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4170825.0,동화휴먼시아3.4단지.봉담우체국,233001757.0,37.2162333,126.96151670000002,0.80163
322968,4131033.0,4170825.0,1170,9,4131033.0,동문아파트.협성대학교.봉담중고교,233001755.0,37.21731670000001,126.95256670000002,4170825.0,동화휴먼시아3.4단지.봉담우체국,233001757.0,37.2162333,126.96151670000002,0.80163
