,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,govern,lat,lng,이비노선ID,표준노선ID
24498,154191,241205017,80,86,동오사거리,233000635,37323.0,화성시,37.1310833,126.9515,,
24499,154192,241205017,80,87,관리입구,233000634,37318.0,화성시,37.1318,126.94768329999998,,
24500,154193,241205017,80,88,관리고개,233001020,37310.0,화성시,37.1341833,126.94055,,
24501,154194,241205017,80,89,백토리상공회의소,233001389,37545.0,화성시,37.1306833,126.93026670000002,,
24502,154195,241205017,80,90,행정리,233001022,37303.0,화성시,37.13085,126.92811670000002,,
24503,154196,241205017,80,91,상록하늘채,233001956,37957.0,화성시,37.1311167,126.9252167,,
24504,154197,241205017,80,92,향남홈플러스,233002360,55252.0,화성시,37.1315833,126.9223833,,
24505,154198,241205017,80,93,향남환승터미널,233002102,37287.0,화성시,37.1328,126.9215667,,
24506,154199,241205017,80,94,화성종합경기타운사거리,233002100,55079.0,화성시,37.13415,126.92168329999998,,
24507,154200,241205017,80,95,KEB하나은행발안지점,233001934,37940.0,화성시,37.1333667,126.9107833,,
24508,154201,241205017,80,96,발안초등학교,233000632,37464.0,화성시,37.1310333,126.9121667,,
24509,154202,241205017,80,97,향남읍행정복지센터,233001023,37289.0,화성시,37.1315333,126.91975,,
24510,154203,241205017,80,98,화성소방서.향남홈플러스,233001955,37991.0,화성시,37.1305,126.92095,,
24511,154204,241205017,80,99,에일린의뜰,233002103,55084.0,화성시,37.1278667,126.9206167,,
24512,154205,241205017,80,100,단독주택단지,233002105,55085.0,화성시,37.1243333,126.9198667,,
24513,154206,241205017,80,101,방축리,233001109,37280.0,화성시,37.12,126.9183667,,
24514,154207,241205017,80,102,향남주공1.2단지,233002411,55286.0,화성시,37.1188167,126.91585,,
24516,154209,241205017,80,104,향남부영3단지,233002413,55288.0,화성시,37.11895,126.9115833,,
24517,154210,241205017,80,105,향남부영7.롯데씨네마,233002414,55289.0,화성시,37.1143167,126.91105,,
24518,154211,241205017,80,106,향남모아8단지,233002478,55319.0,화성시,37.11335,126.91445,,
24519,154212,241205017,80,107,향남부영9단지,233002407,55283.0,화성시,37.1134333,126.91916670000002,,
24520,154213,241205017,80,108,향남부영10.11단지,233002408,55284.0,화성시,37.1105833,126.9193667,,
24521,154214,241205018,81,1,향남부영10.11단지,233002408,55284.0,화성시,37.1105833,126.9193667,,
24522,154215,241205018,81,2,향남부영11단지,233002481,55320.0,화성시,37.1095,126.91518329999998,,
24523,154216,241205018,81,3,향남모아8단지,233002415,55290.0,화성시,37.11375,126.9137833,,
24524,154217,241205018,81,4,롯데씨네마.향남부영7,233002504,55381.0,화성시,37.11456670000001,126.9108667,,
24525,154218,241205018,81,5,하길중학교,233002479,55370.0,화성시,37.1131,126.9081167,,
24526,154219,241205018,81,6,향남주공5단지입구,233002505,55382.0,화성시,37.1141167,126.90536670000002,,
24527,154220,241205018,81,7,하길초등학교,233001170,36435.0,화성시,37.11565,126.9052667,,
24528,154221,241205018,81,8,향남주공5단지,233002468,55369.0,화성시,37.1167,126.9080333,,
24529,154222,241205018,81,9,향남부영3단지,233002412,55287.0,화성시,37.1195333,126.91255,,
24530,154223,241205018,81,10,향남주공1.2단지,233002410,55285.0,화성시,37.1190167,126.91446670000002,,
24531,154224,241205018,81,11,방축리,233000618,37281.0,화성시,37.1200333,126.91866670000002,,
24532,154225,241205018,81,12,단독주택단지,233002106,55081.0,화성시,37.12425,126.9201833,,
24533,154226,241205018,81,13,신영지웰,233002104,55080.0,화성시,37.1278,126.9210167,,
24534,154227,241205018,81,14,화성소방서.향남홈플러스,233001860,37903.0,화성시,37.13055,126.92135,,
24535,154228,241205018,81,15,향남읍행정복지센터,233000633,37288.0,화성시,37.1317667,126.91915,,
24536,154229,241205018,81,16,화성중앙병원.발안초등학교,233001026,37269.0,화성시,37.1311833,126.9115,,
24537,154230,241205018,81,17,발안사거리.평리,233001565,37625.0,화성시,37.1314667,126.91048329999998,,
24538,154231,241205018,81,18,발안삼거리,233001864,37912.0,화성시,37.1347667,126.91145,,
24539,154232,241205018,81,19,화성종합경기타운사거리,233002099,55095.0,화성시,37.1341333,126.92126670000002,,
24540,154233,241205018,81,20,향남홈플러스,233002326,55151.0,화성시,37.1313667,126.92235,,
24541,154234,241205018,81,21,대방노블랜드,233001957,37958.0,화성시,37.13095,126.9251833,,
24542,154235,241205018,81,22,행정리,233002242,55129.0,화성시,37.1306667,126.92816670000002,,
24543,154236,241205018,81,23,백토리상공회의소,233001711,37689.0,화성시,37.1305333,126.9304,,
24544,154237,241205018,81,24,관리고개,233001021,37311.0,화성시,37.1338833,126.94043329999998,,
24545,154238,241205018,81,25,관리입구,233000630,37317.0,화성시,37.1316,126.94755,,
24546,154239,241205018,81,26,동오사거리,233000629,37322.0,화성시,37.1308,126.9509333,,
24547,154240,241205018,81,27,동오리종점,233001607,37651.0,화성시,37.1338167,126.954,,
24548,154241,241205018,81,28,문학주유소,233001606,37653.0,화성시,37.1437833,126.95955,,
24549,154242,241205018,81,29,문학1리,233001576,36149.0,화성시,37.15245,126.96315,,
24550,154243,241205018,81,30,문학리,233001580,36703.0,화성시,37.1554333,126.9661167,,
24551,154244,241205018,81,31,정남행정복합센터,233002122,55094.0,화성시,37.1611833,126.97168329999998,,
24553,154245,241205018,81,32,신라주유소앞,233001822,37878.0,화성시,37.16255,126.9757167,,
24554,154246,241205018,81,33,신리앞,233001823,37862.0,화성시,37.1632167,126.9780333,,
24556,154248,241205018,81,35,정남초등학교,233000655,36238.0,화성시,37.16765,126.9839,,
24557,154249,241205018,81,36,정남도서관,233000654,36231.0,화성시,37.1688,126.98335,,
24558,154250,241205018,81,37,정남농협,233001122,36843.0,화성시,37.17086670000001,126.9835,,
24559,154251,241205018,81,38,정남파출소,233000653,36240.0,화성시,37.1732667,126.9840333,,
24560,154252,241205018,81,39,왕재고개,233000652,36259.0,화성시,37.17621670000001,126.9863833,,
24561,154253,241205018,81,40,빼골,233000651,36261.0,화성시,37.1799833,126.98835,,
24562,154254,241205018,81,41,괘랑2리.차운혁충신정려문,233000650,36275.0,화성시,37.18275,126.9933,,
24563,154255,241205018,81,42,새터말,233000649,36277.0,화성시,37.1831667,126.9971833,,
24564,154256,241205018,81,43,앞말,233000648,36283.0,화성시,37.18375,127.0020333,,
24565,154257,241205018,81,44,뱅뱅이,233000647,36292.0,화성시,37.1867,127.00521670000002,,
24566,154258,241205018,81,45,돌고지,233000646,36293.0,화성시,37.19415,127.0056833,,
24567,154259,241205018,81,46,한강CM,233001330,36295.0,화성시,37.1959,127.0066,,
24568,154260,241205018,81,47,신한미지엔아파트앞,233000645,36304.0,화성시,37.1999167,127.0086,,
24569,154261,241205018,81,48,북촌말입구,233000644,36311.0,화성시,37.2026833,127.0136,,
24570,154262,241205018,81,49,송산동입구,233000643,36315.0,화성시,37.2055667,127.0172,,
24571,154263,241205018,81,50,동문아파트,233000642,36327.0,화성시,37.2054,127.02225,,
24572,154264,241205018,81,51,진안5통.병점육교,233000696,36336.0,화성시,37.2087333,127.03041670000002,,
24573,154265,241205018,81,52,병점역후문,233000695,36338.0,화성시,37.2069,127.03163329999998,,
24574,154266,241205018,81,53,유엔아이,233001921,37933.0,화성시,37.20325,127.0340833,,
24575,154267,241205018,81,54,한일타운아파트,233000097,36348.0,화성시,37.20025,127.03755,,
24576,154268,241205018,81,55,화성벌말초등학교,233002059,55036.0,화성시,37.2022333,127.0370333,,
24577,154269,241205018,81,56,효성헤링턴플레이스,233002061,55035.0,화성시,37.2034167,127.0358667,,
24578,154270,241205018,81,57,병점역,233002063,55031.0,화성시,37.2068667,127.0340333,,
24579,154271,241205018,81,58,병점역사거리,233000702,36345.0,화성시,37.2069167,127.0356333,,
24580,154272,241205018,81,59,홈플러스.벌말초교,233000100,36351.0,화성시,37.2033,127.03813329999998,,
24581,154273,241205018,81,60,성호아파트,233001290,36364.0,화성시,37.1999,127.04108329999998,,
24582,154274,241205018,81,61,우남아파트,233001229,37516.0,화성시,37.1989833,127.04785,,
24583,154275,241205018,81,62,서동탄역신일해피트리(중),233001288,36689.0,화성시,37.1995,127.0524833,,
24584,154276,241205018,81,63,모아미래도.우림필유.평생학습관(중),233001286,36687.0,화성시,37.1992333,127.0576167,,
24585,154277,241205018,81,64,풍성신미주아파트(중),233001644,37589.0,화성시,37.1994667,127.06341670000002,,
24586,154278,241205018,81,65,다은마을(중),233001224,36664.0,화성시,37.19995,127.06765,,
24587,154279,241205018,81,66,메타폴리스(중),233001219,36667.0,화성시,37.2037,127.0675,,
24588,154280,241205018,81,67,한빛마을(중),233001562,36668.0,화성시,37.2075667,127.0692,,
24589,154281,241205018,81,68,예당마을.롯데캐슬(중),233001281,36672.0,화성시,37.2107833,127.07191670000002,,
24590,154282,241205018,81,69,동탄이마트.한림대병원,233001618,37684.0,화성시,37.2140333,127.07793329999998,,
24592,154284,241205018,81,71,예당고사거리,233002440,55312.0,화성시,37.2091833,127.08181670000002,,
24593,154285,241205018,81,72,한미약품.푸르지오,233002442,55314.0,화성시,37.2092333,127.09185,,
24594,154286,241205018,81,73,상록.테크노밸리.GS자이,233002436,36842.0,화성시,37.2070167,127.0986,,
24595,154287,241205018,81,74,우남퍼스트빌,233000130,36447.0,화성시,37.2031667,127.0986,,
24597,154288,241205018,81,75,롯데캐슬.포스코더샵,233000137,36436.0,화성시,37.1995,127.0986167,,
24599,154289,241205018,81,76,동탄역(동측),233003085,55399.0,화성시,37.1996167,127.09626670000002,,
24600,154290,241205018,81,77,포스코더샵.롯데캐슬,233000979,36465.0,화성시,37.1999,127.09895,,
24602,154291,241205018,81,78,우남퍼스트빌,233000964,36469.0,화성시,37.2033167,127.0990167,,
24604,154292,241205018,81,79,상록.테크노밸리.GS자이,233000121,36463.0,화성시,37.2083,127.09895,,
24605,154293,241205018,81,80,한미약품.푸르지오,233002443,55315.0,화성시,37.2095333,127.0918333,,
24606,154294,241205018,81,81,예당고사거리,233002439,55311.0,화성시,37.2099,127.0806667,,
24607,154295,241205018,81,82,전하리교회.우미제일,233001683,37712.0,화성시,37.21315,127.0792833,,
24608,154296,241205018,81,83,동탄이마트.한림대병원,233001619,37692.0,화성시,37.2144833,127.07783329999998,,
24609,154297,241205018,81,84,예당마을.롯데캐슬(중),233001282,37587.0,화성시,37.2116333,127.0728,,
24610,154298,241205018,81,85,한빛마을.석우중학교(중),233001216,36841.0,화성시,37.20831670000001,127.06925,,
24611,154299,241205018,81,86,메타폴리스(중),233001218,36666.0,화성시,37.2043,127.06745,,
24612,154300,241205018,81,87,다은마을(중),233001220,37693.0,화성시,37.2004167,127.0673,,
24613,154301,241205018,81,88,풍성신미주(중),233001283,37590.0,화성시,37.1995167,127.0638833,,
24614,154302,241205018,81,89,모아미래도.우림필유.평생학습관(중),233001285,36686.0,화성시,37.1994833,127.05818329999998,,
24615,154303,241205018,81,90,서동탄역신일해피트리(중),233001287,36688.0,화성시,37.1994,127.0533167,,
24616,154304,241205018,81,91,우남아파트,233000068,36381.0,화성시,37.1993667,127.0485167,,
24617,154305,241205018,81,92,성호아파트,233001289,36362.0,화성시,37.1997,127.0427,,
24618,154306,241205018,81,93,송화초교.양우내안애,233003104,55431.0,화성시,37.2007,127.0404,,
24619,154307,241205018,81,94,신창미션힐.송화초교,233000101,36350.0,화성시,37.2033,127.03855,,
24620,154308,241205018,81,95,병점역,233002064,55034.0,화성시,37.2068333,127.03383329999998,,
24621,154309,241205018,81,96,화성보건소,233002689,55397.0,화성시,37.2043667,127.03508329999998,,
24622,154310,241205018,81,97,홈플러스,233002062,55037.0,화성시,37.20305,127.0358667,,
24623,154311,241205018,81,98,화성벌말초등학교,233002060,55030.0,화성시,37.2021333,127.0368,,
24624,154312,241205018,81,99,한일타운아파트,233000098,36349.0,화성시,37.2003333,127.0377,,
24625,154313,241205018,81,100,유엔아이,233001920,37935.0,화성시,37.20385,127.03383329999998,,
24626,154314,241205018,81,101,병점역후문,233000701,36339.0,화성시,37.2068667,127.0318333,,
24627,154315,241205018,81,102,진안5통.병점육교,233000950,36337.0,화성시,37.2089833,127.03043329999998,,
24628,154316,241205018,81,103,안용중학교.현충탑,233000670,36328.0,화성시,37.2055667,127.02191670000002,,
24629,154317,241205018,81,104,송산동입구,233000669,36318.0,화성시,37.20585,127.0177833,,
24630,154318,241205018,81,105,안녕동,233000668,36313.0,화성시,37.2037,127.01425,,
24631,154319,241205018,81,106,신한미지엔아파트앞,233000667,36305.0,화성시,37.20035,127.00915,,
24632,154320,241205018,81,107,한강CM,233001329,36294.0,화성시,37.19665,127.0066833,,
24633,154321,241205018,81,108,돌고지,233000666,36290.0,화성시,37.1936167,127.0052833,,
24634,154322,241205018,81,109,뱅뱅이,233001128,36291.0,화성시,37.18675,127.00505,,
24635,154323,241205018,81,110,앞말,233001127,36282.0,화성시,37.1835667,127.0014167,,
24636,154324,241205018,81,111,새터말,233000665,36276.0,화성시,37.1835333,126.9962,,
24637,154325,241205018,81,112,괘랑2리.차운혁충신정려문,233001126,36274.0,화성시,37.1828333,126.99315,,
24638,154326,241205018,81,113,빼골,233001125,36260.0,화성시,37.1800333,126.98825,,
24639,154327,241205018,81,114,왕재고개,233000664,36254.0,화성시,37.1761833,126.98623329999998,,
24640,154328,241205018,81,115,정남파출소,233001124,36243.0,화성시,37.1734167,126.9840167,,
24641,154329,241205018,81,116,정남농협,233000663,36234.0,화성시,37.1698167,126.98328329999998,,
24642,154330,241205018,81,117,정남도서관,233001582,36698.0,화성시,37.16825,126.98336670000002,,
24643,154331,241205018,81,118,정남초등학교,233000661,36237.0,화성시,37.1677167,126.9836,,
24645,154333,241205018,81,120,신리앞,233001818,37859.0,화성시,37.1631167,126.97736670000002,,
24646,154334,241205018,81,121,정남행정복합센터,233002123,55097.0,화성시,37.1615167,126.9726833,,
24647,154335,241205018,81,122,문학리,233001221,36790.0,화성시,37.15615,126.9663833,,
24648,154336,241205018,81,123,문학1리,233000612,36739.0,화성시,37.1527,126.96323329999998,,
24649,154337,241205018,81,124,문학주유소,233001605,37652.0,화성시,37.1442167,126.9594,,
24650,154338,241205018,81,125,효원납골공원,233001819,37860.0,화성시,37.14215,126.9582667,,
24651,154339,241205018,81,126,동오리종점,233001820,37861.0,화성시,37.1337833,126.95385,,
24652,154340,241205018,81,127,동오사거리,233000635,37323.0,화성시,37.1310833,126.9515,,
24653,154341,241205018,81,128,관리입구,233000634,37318.0,화성시,37.1318,126.94768329999998,,
24654,154342,241205018,81,129,관리고개,233001020,37310.0,화성시,37.1341833,126.94055,,
24655,154343,241205018,81,130,백토리상공회의소,233001389,37545.0,화성시,37.1306833,126.93026670000002,,
24656,154344,241205018,81,131,행정리,233001022,37303.0,화성시,37.13085,126.92811670000002,,
24657,154345,241205018,81,132,상록하늘채,233001956,37957.0,화성시,37.1311167,126.9252167,,
24658,154346,241205018,81,133,향남홈플러스,233002360,55252.0,화성시,37.1315833,126.9223833,,
24659,154347,241205018,81,134,향남환승터미널,233002102,37287.0,화성시,37.1328,126.9215667,,
24660,154348,241205018,81,135,화성종합경기타운사거리,233002100,55079.0,화성시,37.13415,126.92168329999998,,
24661,154349,241205018,81,136,KEB하나은행발안지점,233001934,37940.0,화성시,37.1333667,126.9107833,,
24662,154350,241205018,81,137,발안초등학교,233000632,37464.0,화성시,37.1310333,126.9121667,,
24663,154351,241205018,81,138,향남읍행정복지센터,233001023,37289.0,화성시,37.1315333,126.91975,,
24664,154352,241205018,81,139,화성소방서.향남홈플러스,233001955,37991.0,화성시,37.1305,126.92095,,
