,Unnamed: 0,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,표준정류장ID,시군명,WGS84위도,WGS84경도
2250946,27581,153757,241205012,50,13,북양교차로,233001232,36052.0,233001232,화성시,37.21135,126.85528329999998
2250956,27583,153758,241205012,50,14,북양3리,233001899,37036.0,233001899,화성시,,
2250957,27584,153759,241205012,50,15,골재장,233001894,37028.0,233001894,화성시,,
2250958,27585,153760,241205012,50,16,자안리,233001233,37189.0,233001233,화성시,37.1977833,126.8765
2251048,27588,153761,241205012,50,17,청요사거리,233000555,37199.0,233000555,화성시,37.1982,126.88055
2251061,27589,153762,241205012,50,18,추모공원,233003095,55422.0,233003095,화성시,37.1991833,126.88251670000001
2251063,27590,153763,241205012,50,19,청요3리마을회관,233000899,37213.0,233000899,화성시,37.20065,126.88606670000001
2251064,27591,153764,241205012,50,20,가골입구앞,233001314,36712.0,233001314,화성시,37.202233299999996,126.89111670000001
2251065,27592,153765,241205012,50,21,청요2리,233001315,37227.0,233001315,화성시,37.2030667,126.8948
2251066,27593,153766,241205012,50,22,청요리,233000554,37232.0,233000554,화성시,37.19955,126.8973
2251068,27594,153767,241205012,50,23,기천저수지,233000553,37247.0,233000553,화성시,37.1936833,126.90093329999999
2251070,27595,153768,241205012,50,24,초당골,233000909,36054.0,233000909,화성시,37.19805,126.91071670000001
2251071,27596,153769,241205012,50,25,상기2리,233000552,36057.0,233000552,화성시,37.1981833,126.91505
2251072,27597,153770,241205012,50,26,상기2리입구,233000551,36059.0,233000551,화성시,37.1994,126.91916670000002
2251088,27599,153771,241205012,50,27,상기1리즘곰마을,233000550,36063.0,233000550,화성시,37.2006,126.92441670000001
2251096,27601,153772,241205012,50,28,상기1리호현리,233000549,36066.0,233000549,화성시,37.2028167,126.9277
2251104,27603,153773,241205012,50,29,상기1리세거리,233000548,36072.0,233000548,화성시,37.2030333,126.93091670000001
2251112,27605,153774,241205012,50,30,수원여대혜란캠퍼스,233001311,36076.0,233001311,화성시,37.2026167,126.93273329999998
2251128,27607,153783,241205012,50,39,주공6단지,233001657,37882.0,233001657,화성시,37.2136833,126.96096670000001
2251132,27608,153784,241205012,50,40,분천리.분천교회,233001655,37966.0,233001655,화성시,37.2093,126.95966670000001
2251134,27609,153797,241205012,50,53,융건릉,233001234,36265.0,233001234,화성시,37.20765,126.98888329999998
2251174,27611,153824,241205012,50,80,융건릉,233001560,36263.0,233001560,화성시,37.2076,126.9887
2251214,27613,153837,241205012,50,93,분천리.분천교회,233001654,37972.0,233001654,화성시,37.2088,126.95953329999999
2251216,27614,153838,241205012,50,94,동화중학교,233001656,37970.0,233001656,화성시,37.21365,126.96121670000001
2251217,27615,153847,241205012,50,103,아울렛패션몰,233000903,36099.0,233000903,화성시,37.20005,126.93948329999999
2251225,27617,153848,241205012,50,104,수원여대혜란캠퍼스,233001312,36075.0,233001312,화성시,37.2026167,126.93306670000001
2251241,27619,153849,241205012,50,105,세거리.상기1리,233000906,36069.0,233000906,화성시,37.20315,126.93088329999999
2251249,27621,153850,241205012,50,106,호현리.상기1리,233000564,36067.0,233000564,화성시,37.2028667,126.9276
2251257,27623,153851,241205012,50,107,즘곰마을.상기1리,233000907,36064.0,233000907,화성시,37.2006667,126.92436670000001
2251265,27625,153852,241205012,50,108,상기2리입구,233000563,36060.0,233000563,화성시,37.1994833,126.91923329999999
2251281,27627,153853,241205012,50,109,상기2리마을회관,233000908,36056.0,233000908,화성시,37.19825,126.91506670000001
2251282,27628,153854,241205012,50,110,초당골앞,233000562,36055.0,233000562,화성시,37.1980833,126.91063329999999
2251283,27629,153855,241205012,50,111,기천저수지,233000910,37249.0,233000910,화성시,37.19375,126.90088329999999
2251285,27630,153856,241205012,50,112,청요1리,233000561,37233.0,233000561,화성시,37.19955,126.89743329999999
2251286,27631,153857,241205012,50,113,청요리,233001313,37226.0,233001313,화성시,37.2031333,126.8953
2251288,27632,153858,241205012,50,114,청요3리,233000560,37212.0,233000560,화성시,37.2007833,126.88608329999998
2251289,27633,153859,241205012,50,115,추모공원,233003096,55423.0,233003096,화성시,37.1992833,126.88248329999999
2251291,27634,153860,241205012,50,116,청요사거리,233000559,37197.0,233000559,화성시,37.1978833,126.8796
2251343,27636,153861,241205012,50,117,자안리,233000558,37192.0,233000558,화성시,37.198,126.87635
2251383,27638,153862,241205012,50,118,골재장,233001895,37033.0,233001895,화성시,,
2251384,27639,153863,241205012,50,119,북양3리,233001898,37035.0,233001898,화성시,,
2251385,27640,153864,241205012,50,120,북양교차로,233000557,36053.0,233000557,화성시,37.2111833,126.85598329999999
2251390,27641,153865,241205012,50,121,북양산업단지,233002401,55345.0,233002401,화성시,37.2155167,126.8513333
2251395,27642,153866,241205012,50,122,봉림사입구,233002164,55255.0,233002164,화성시,37.2175667,126.84078329999998
2251400,27643,153867,241205012,50,123,북양2리,233000556,36041.0,233000556,화성시,37.2177833,126.83586670000001
2251405,27644,153877,241205013,76,1,황계동입구,233000699,36323.0,233000699,화성시,37.224283299999996,127.0197
2251459,27647,153878,241205013,76,2,황계동,233000697,36321.0,233000697,화성시,37.21795,127.0195833
2251513,27650,153883,241205013,76,7,화성벌말초등학교,233002059,55036.0,233002059,화성시,37.202233299999996,127.03703329999999
2251529,27652,153884,241205013,76,8,효성헤링턴플레이스,233002061,55035.0,233002061,화성시,37.2034167,127.03586670000001
2251533,27654,153885,241205013,76,9,병점역,233002063,55031.0,233002063,화성시,37.2068667,127.03403329999999
2251805,27658,153886,241205013,76,10,신한에스빌아파트앞,233002098,55086.0,233002098,화성시,37.208966700000005,127.03951670000001
2251841,27662,153888,241205013,76,12,진안초교,233002148,55353.0,233002148,화성시,37.2172667,127.03955
2251849,27664,153889,241205013,76,13,미득골마을,233002068,55038.0,233002068,화성시,37.219983299999996,127.03695
2251857,27666,153890,241205013,76,14,반정리,233002069,55032.0,233002069,화성시,37.228533299999995,127.03431670000002
2251859,27667,153891,241205013,76,15,목양교회,233002065,55033.0,233002065,화성시,37.2355667,127.04115
2251860,27668,153892,241205013,76,16,반정리,233002070,55029.0,233002070,화성시,37.228416700000004,127.03411670000001
2251862,27669,153893,241205013,76,17,미득골마을,233001633,55352.0,233001633,화성시,37.2197667,127.03698329999999
2251870,27671,153894,241205013,76,18,진안초교,233002147,55231.0,233002147,화성시,37.2171667,127.03928329999998
2251878,27673,153896,241205013,76,20,태안119안전센터,233000687,37462.0,233000687,화성시,37.2111167,127.03853329999998
2251910,27677,153897,241205013,76,21,신한에스빌아파트,233000062,37352.0,233000062,화성시,37.2088167,127.03878329999999
2252342,27686,153898,241205013,76,22,동부출장소앞,233000676,36756.0,233000676,화성시,37.2080833,127.03613329999999
2252774,27695,153899,241205013,76,23,병점역,233002064,55034.0,233002064,화성시,37.2068333,127.03383329999998
2255953,27712,153900,241205013,76,24,홈플러스,233002062,55037.0,233002062,화성시,37.20305,127.03586670000001
2256353,27720,153901,241205013,76,25,화성벌말초등학교,233002060,55030.0,233002060,화성시,37.2021333,127.0368
2256369,27722,153906,241205013,76,30,황계동,233000700,36322.0,233000700,화성시,37.2182667,127.01965
2256423,27725,153907,241205014,77,1,장짐삼거리(경유),277102010,,277102010,화성시,37.1397,126.90008329999999
2256439,27727,153918,241205014,77,12,향남주공1단지,233001590,55728.0,233001590,화성시,,
2256560,27738,153923,241205014,77,17,양석골,233001107,37306.0,233001107,화성시,37.1106667,126.93026670000002
2256614,27741,153924,241205014,77,18,상두1리,233001204,37315.0,233001204,화성시,37.106,126.94476670000002
2256642,27743,153925,241205014,77,19,상두1리,233001327,37507.0,233001327,화성시,37.1057,126.95136670000001
2256649,27744,153926,241205014,77,20,백토1리,233000622,37383.0,233000622,화성시,37.1165667,126.95026670000001
2256673,27746,153927,241205014,77,21,한미공조앞,233000621,36749.0,233000621,화성시,37.1177,126.9560167
2256681,27748,153928,241205014,77,22,백토2리,233001207,37517.0,233001207,화성시,37.11945,126.9556
2256697,27750,153929,241205014,77,23,요리공단,233000012,37378.0,233000012,화성시,37.1166333,126.96141670000002
2256713,27752,153930,241205014,77,24,요꼴마을회관,233000011,37380.0,233000011,화성시,37.10925,126.9673
2256721,27754,153931,241205014,77,25,요꼴,233000133,36429.0,233000133,화성시,37.1032833,126.96311670000001
2256722,27755,153932,241205014,77,26,요리,233001240,37569.0,233001240,화성시,37.1093,126.9674
2256730,27757,153933,241205014,77,27,요리공단,233001210,37379.0,233001210,화성시,37.1166,126.9616
2256746,27759,153934,241205014,77,28,길성리,233001324,37376.0,233001324,화성시,37.1215667,126.96208329999999
2256749,27760,153936,241205014,77,30,현대공조,233001241,36833.0,233001241,화성시,37.117766700000004,126.95591670000002
2256757,27762,153937,241205014,77,31,상두1리,233001326,36949.0,233001326,화성시,37.1058667,126.9512
2256764,27763,153938,241205014,77,32,상두1리,233001205,37314.0,233001205,화성시,37.10605,126.94475
2256792,27765,153939,241205014,77,33,양석골,233001106,37307.0,233001106,화성시,37.11075,126.93038329999999
2256846,27768,153940,241205014,77,34,향남부영9단지,233002406,55282.0,233002406,화성시,37.1137,126.9193
2256945,27771,153969,241205015,78,16,향남부영11단지,233002639,37472.0,233002639,화성시,37.1089167,126.91631670000001
2257153,27775,153970,241205015,78,17,향남부영10.11단지,233002409,24434.0,233002409,화성시,37.110516700000005,126.91965
2257553,27780,153972,241205015,78,19,상두리맹산,233002378,55259.0,233002378,화성시,37.1057333,126.9351
2257607,27783,153973,241205015,78,20,대양1리.포도원,233000616,36087.0,233000616,화성시,37.1007167,126.93736670000001
2257661,27786,153974,241205015,78,21,상두리입구,233001105,36094.0,233001105,화성시,37.09745,126.93906670000001
2257724,27789,153975,241205015,78,22,대양1리,233000006,36093.0,233000006,화성시,37.0955667,126.9393167
2257852,27793,153976,241205015,78,23,대양4리,233000005,36105.0,233000005,화성시,37.090283299999996,126.94196670000001
2257980,27797,153977,241205015,78,24,동양콘크리트입구,233001831,37871.0,233001831,화성시,37.0889,126.93238329999998
2257996,27799,153978,241205015,78,25,대양3리마을회관,233001950,55408.0,233001950,화성시,37.0866667,126.9296
2257997,27800,153979,241205015,78,26,신한바이오캠,233001837,37877.0,233001837,화성시,37.0881167,126.93881670000002
2258005,27802,153980,241205015,78,27,대양2리,233001948,55219.0,233001948,화성시,37.0878,126.95035
2258077,27804,153981,241205015,78,28,대양2리,233000004,36108.0,233000004,화성시,37.0864167,126.94248329999999
2258221,27808,153982,241205015,78,29,신왕리,233001100,36778.0,233001100,화성시,37.0833333,126.94421670000001
2258317,27812,153983,241205015,78,30,양감보건소,233001824,37794.0,233001824,화성시,37.0817667,126.945
2258381,27816,153984,241205015,78,31,요당리,233001446,36969.0,233001446,화성시,37.0683833,126.93656670000001
2258382,27817,153985,241205015,78,32,요당성지,233001826,37866.0,233001826,화성시,37.06805,126.93075
2258390,27819,153986,241205015,78,33,충만주유소,233001830,37870.0,233001830,화성시,37.0796167,126.94271670000002
2258398,27821,153987,241205015,78,34,신왕리,233001789,37857.0,233001789,화성시,37.074966700000004,126.9450833
2258404,27822,153988,241205015,78,35,신왕2리마을회관,233001790,37858.0,233001790,화성시,37.0722333,126.9498
2258405,27823,153989,241205015,78,36,신왕리,233001791,37855.0,233001791,화성시,37.0749167,126.94513329999998
2258411,27824,153992,241205015,78,39,양감면행정복지센터,233001101,36777.0,233001101,화성시,37.0817833,126.94513329999998
2258475,27828,153996,241205015,78,43,대양4리,233001102,36106.0,233001102,화성시,37.0903,126.9421
2258603,27832,153997,241205015,78,44,대양1리,233001103,36096.0,233001103,화성시,37.09545,126.93941670000001
2258731,27836,153998,241205015,78,45,상두리입구,233001104,36098.0,233001104,화성시,37.0974833,126.9392
2258794,27839,153999,241205015,78,46,대양1리.포도원,233000620,36088.0,233000620,화성시,37.1008833,126.93746670000002
2258848,27842,154000,241205015,78,47,상두리맹산,233002379,55260.0,233002379,화성시,37.1058,126.93518329999999
2258902,27845,154041,241205016,79,24,화리현리,233001694,37716.0,233001694,화성시,37.113383299999995,126.93483329999998
2258904,27846,154051,241205016,79,34,양감농협,233000023,36121.0,233000023,화성시,37.08105,126.94695
2258958,27849,154052,241205016,79,35,양감초중교,233001792,37987.0,233001792,화성시,37.0807167,126.9504667
2258985,27852,154053,241205016,79,36,양감초등학교.중학교,233001099,36126.0,233001099,화성시,37.08005,126.95226670000001
2259039,27855,154054,241205016,79,37,독줄입구,233000022,36132.0,233000022,화성시,37.077883299999996,126.95375
2259066,27858,154055,241205016,79,38,신왕공단,233001096,36145.0,233001096,화성시,37.0768167,126.9607
2259120,27861,154056,241205016,79,39,솔안고개,233001094,36150.0,233001094,화성시,37.07535,126.9637167
2259174,27864,154057,241205016,79,40,솔안,233001183,37596.0,233001183,화성시,37.07655,126.96908329999998
2259201,27867,154058,241205016,79,41,용소2리,233001989,37963.0,233001989,화성시,37.072616700000005,126.97688329999998
2259233,27869,154059,241205016,79,42,용소3리,233000020,36162.0,233000020,화성시,37.0793167,126.97041670000002
2259249,27871,154060,241205016,79,43,경모목장,233001091,36779.0,233001091,화성시,37.0856,126.97053329999999
2259265,27873,154061,241205016,79,44,사창4리,233000019,36170.0,233000019,화성시,37.0892167,126.9718667
2259281,27875,154062,241205016,79,45,경기도종합사격장,233000171,55462.0,233000171,화성시,37.0926167,126.95695
2259282,27876,154063,241205016,79,46,사창4리,233000027,36167.0,233000027,화성시,37.0890167,126.9716333
2259298,27878,154064,241205016,79,47,경모목장,233000026,36791.0,233000026,화성시,37.0857167,126.97041670000002
2259314,27880,154065,241205016,79,48,용소3리,233001092,36160.0,233001092,화성시,37.0793333,126.9703333
2259330,27882,154067,241205016,79,50,솔안슈퍼,233001182,36155.0,233001182,화성시,37.0768833,126.96941670000001
2259357,27885,154068,241205016,79,51,솔안고개,233001095,36151.0,233001095,화성시,37.0754167,126.96373329999999
2259411,27888,154069,241205016,79,52,신왕공단,233001097,36144.0,233001097,화성시,37.0769,126.96073329999999
2259465,27891,154070,241205016,79,53,신왕2리.독줄입구,233001098,36133.0,233001098,화성시,37.0776167,126.9540833
2259492,27894,154071,241205016,79,54,신왕3리.양감초등학교,233000025,36127.0,233000025,화성시,37.0801,126.95236670000001
